Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Band Material (product.metafields.custom.band_material),Case Color (product.metafields.custom.case_color),Department (product.metafields.custom.department),Dial Color (product.metafields.custom.dial_color),Display (product.metafields.custom.display),Frame Color (product.metafields.custom.frame_color),Increased Price (product.metafields.custom.increased_price),Lug Width (product.metafields.custom.lug_width),Product Source URL (product.metafields.custom.product_source_url),Water Resistance (product.metafields.custom.water_resistance),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Barware material (product.metafields.shopify.barware-material),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Dispenser type (product.metafields.shopify.dispenser-type),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Hardware material (product.metafields.shopify.hardware-material),Knife type (product.metafields.shopify.knife-type),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Optical frame design (product.metafields.shopify.optical-frame-design),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Wallet features (product.metafields.shopify.wallet-features),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
movado-heritage-series-datron-3650181-cognac-calfskin-strap-blue-with-index-41mm-mens-watch-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_113638.png?v=1732988263,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-3650181-cognac-calfskin-strap-blue-with-index-41mm-mens-watch-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_113648.png?v=1732988263,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-3650199-black-calfskin-strap-ivory-with-index-41mm-mens-watch-copy,Movado Heritage Series Datron 3650181 Cognac Calfskin strap/Blue with index 41mm Men's Watch,"<h3>Movado Heritage Series Datron 3650181 Cognac Calfskin strap/Blue with index 41mm Men's Watch </h3>

<table border=""1"" cellpadding=""0"" cellspacing=""0"" dir=""ltr"" style=""width: 100% !important; max-width: 800px; border-collapse: collapse !important; border: 1px solid #000; font-family: Arial, sans-serif; font-size: 13px; table-layout: auto;"">
<tbody>
<tr style=""height: 21px;"">
<td colspan=""2"" style=""border: 1px solid #000; padding: 6px; background-color: #999999; font-weight: bold; text-align: center; font-size: 15px; vertical-align: middle; color: #000; height: 21px;"">Item Specification</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Brand</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Movado</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Crystal</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Sapphire</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Resistance</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">5 ATM</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Movement</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Swiss Quartz chronograph movement</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Blue with index</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Band Material</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Cognac Calfskin strap</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Buckle Type</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Deployment</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Strap Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Cognac</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Blue</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Face Structure</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Round</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Diameter</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">41 mm</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Gender</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Men</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Collection</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Heritage Series Datron</td>
</tr>
</tbody>
</table>
<br><br>
<div style=""font-family: Arial, sans-serif;"">
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days. <a href=""https://theluxurydirect.com/pages/return-refund-policy"" target=""_blank"">View our return policy</a></p>
<br>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States. <a href=""https://theluxurydirect.com/pages/shipping-policy"" target=""_blank"">Learn more</a></p>
</div>",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"discount, Jewelry & Watches, Movado, Movado Watches Discount, Parts & Accessories, SwiftCommerce_PD, Watches, welcome25, Wristwatches",FALSE,Title,Default Title,,,,,,,,3650181,0,shopify,deny,manual,895,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_113222.png?v=1732987976,1,,FALSE,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,,,,,,,,,unisex,,,analog,quartz-movement; deployment-clasp,,,,,,,lb,,469.87,draft
movado-heritage-series-datron-3650199-black-calfskin-strap-ivory-with-index-41mm-mens-watch-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_113234.png?v=1732987976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-3650199-black-calfskin-strap-ivory-with-index-41mm-mens-watch-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_113245.png?v=1732987976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-automatic-3650144-cognac-calfskin-strap-blue-with-index-40mm-unisex-watch-copy,Movado Heritage Series Datron 3650199 Black Calfskin strap/Ivory with index 41mm Men's Watch,"<h3>Movado Heritage Series Datron 3650199 Black Calfskin strap/Ivory with index 41mm Men's Watch</h3>

<table border=""1"" cellpadding=""0"" cellspacing=""0"" dir=""ltr"" style=""width: 100% !important; max-width: 800px; border-collapse: collapse !important; border: 1px solid #000; font-family: Arial, sans-serif; font-size: 13px; table-layout: auto;"">
<tbody>
<tr style=""height: 21px;"">
<td colspan=""2"" style=""border: 1px solid #000; padding: 6px; background-color: #999999; font-weight: bold; text-align: center; font-size: 15px; vertical-align: middle; color: #000; height: 21px;"">Item Specification</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Brand</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Movado</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Crystal</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Sapphire</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Resistance</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">5 ATM</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Movement</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Swiss Quartz chronograph movement</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Ivory with index</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Band Material</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Black Calfskin strap</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Buckle Type</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Deployment</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Strap Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Black</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Ivory</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Face Structure</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Round</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Diameter</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">41 mm</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Gender</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Men</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Collection</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Heritage Series Datron</td>
</tr>
</tbody>
</table>
<br><br>
<div style=""font-family: Arial, sans-serif;"">
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days. <a href=""https://theluxurydirect.com/pages/return-refund-policy"" target=""_blank"">View our return policy</a></p>
<br>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States. <a href=""https://theluxurydirect.com/pages/shipping-policy"" target=""_blank"">Learn more</a></p>
</div>",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"discount, Jewelry & Watches, Movado, Movado Watches Discount, Parts & Accessories, SwiftCommerce_PD, Watches, welcome25, Wristwatches",FALSE,Title,Default Title,,,,,,,,3650199,0,shopify,deny,manual,895,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_112540.png?v=1732987575,1,,FALSE,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,,,,,,,,,unisex,,,analog,quartz-movement; deployment-clasp,,,,,,,lb,,469.87,draft
movado-heritage-series-datron-automatic-3650144-cognac-calfskin-strap-blue-with-index-40mm-unisex-watch-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_112552.png?v=1732987575,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-automatic-3650144-cognac-calfskin-strap-blue-with-index-40mm-unisex-watch-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_112603.png?v=1732987575,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-automatic-3650145-chocolate-calfskin-strap-white-with-index-40mm-unisex-watch-copy-1,Movado Heritage Series Datron Automatic 3650144 Cognac Calfskin strap/Blue with index 40mm Unisex Watch,"<h3>Movado Heritage Series Datron Automatic 3650144 Cognac Calfskin strap/Blue with index 40mm Unisex Watch</h3>

<table border=""1"" cellpadding=""0"" cellspacing=""0"" dir=""ltr"" style=""width: 100% !important; max-width: 800px; border-collapse: collapse !important; border: 1px solid #000; font-family: Arial, sans-serif; font-size: 13px; table-layout: auto;"">
<tbody>
<tr style=""height: 21px;"">
<td colspan=""2"" style=""border: 1px solid #000; padding: 6px; background-color: #999999; font-weight: bold; text-align: center; font-size: 15px; vertical-align: middle; color: #000; height: 21px;"">Item Specification</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Brand</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Movado</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Crystal</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Sapphire</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Resistance</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">5 ATM</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Movement</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Swiss Automatic movement</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Blue with index</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Band Material</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Cognac Calfskin strap</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Buckle Type</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Deployment</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Strap Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Cognac</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Blue</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Face Structure</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Round</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Diameter</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">40 mm</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Gender</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Unisex</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Collection</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Heritage Series Datron</td>
</tr>
</tbody>
</table>
<br><br>
<div style=""font-family: Arial, sans-serif;"">
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days. <a href=""https://theluxurydirect.com/pages/return-refund-policy"" target=""_blank"">View our return policy</a></p>
<br>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States. <a href=""https://theluxurydirect.com/pages/shipping-policy"" target=""_blank"">Learn more</a></p>
</div>",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"discount, Jewelry & Watches, Movado, Movado Watches Discount, Parts & Accessories, Watches, welcome25, Wristwatches",TRUE,Title,Default Title,,,,,,,,3650144,0,shopify,deny,manual,1095,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_111903.png?v=1732987197,1,,FALSE,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,,,,,,,,,unisex,,,analog,quartz-movement; deployment-clasp,,,,,,,lb,,574.87,active
movado-heritage-series-datron-automatic-3650145-chocolate-calfskin-strap-white-with-index-40mm-unisex-watch-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_111921.png?v=1732987197,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-automatic-3650145-chocolate-calfskin-strap-white-with-index-40mm-unisex-watch-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_111937.png?v=1732987196,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
movado-heritage-series-datron-automatic-3650145-chocolate-calfskin-strap-white-with-index-40mm-unisex-watch-copy,Movado Heritage Series Datron Automatic 3650174 Chocolate Calfskin strap/Green with index 40mm Unisex Watch,"<h3>Movado Heritage Series Datron Automatic 3650174 Chocolate Calfskin strap/Green with index 40mm Unisex Watch</h3>

<table border=""1"" cellpadding=""0"" cellspacing=""0"" dir=""ltr"" style=""width: 100% !important; max-width: 800px; border-collapse: collapse !important; border: 1px solid #000; font-family: Arial, sans-serif; font-size: 13px; table-layout: auto;"">
<tbody>
<tr style=""height: 21px;"">
<td colspan=""2"" style=""border: 1px solid #000; padding: 6px; background-color: #999999; font-weight: bold; text-align: center; font-size: 15px; vertical-align: middle; color: #000; height: 21px;"">Item Specification</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Brand</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Movado</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Crystal</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Sapphire</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Resistance</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">5 ATM</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Movement</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Swiss Automatic movement</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Green with index</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Band Material</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Chocolate Calfskin strap</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Buckle Type</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Deployment</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Strap Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Brown</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Dial Color</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Green</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Face Structure</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Round</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Diameter</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">40 mm</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Gender</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Unisex</td>
</tr>
<tr style=""height: 18.2px;"">
<td style=""width: 25% !important; min-width: 110px; border: 1px solid #000; padding: 5px 8px; background-color: #f2f2f2; font-weight: bold; vertical-align: middle;"">Collection</td>
<td style=""border: 1px solid #000; padding: 5px 8px; vertical-align: middle;"">Heritage Series Datron</td>
</tr>
</tbody>
</table>
<br><br>
<div style=""font-family: Arial, sans-serif;"">
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days. <a href=""https://theluxurydirect.com/pages/return-refund-policy"" target=""_blank"">View our return policy</a></p>
<br>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States. <a href=""https://theluxurydirect.com/pages/shipping-policy"" target=""_blank"">Learn more</a></p>
</div>",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"discount, Jewelry & Watches, Movado, Movado Watches Discount, Parts & Accessories, Watches, welcome25, Wristwatches",TRUE,Title,Default Title,,,,,,,,3650174,0,shopify,deny,manual,995,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0080/6662/9747/files/Screenshot_2024-11-30_110324.png?v=1732986261,1,,FALSE,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,,,,,,,,,unisex,,,analog,quartz-movement; deployment-clasp,,,,,,,lb,,522.37,active
