Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Band Material (product.metafields.custom.band_material),Case Color (product.metafields.custom.case_color),Department (product.metafields.custom.department),Dial Color (product.metafields.custom.dial_color),Display (product.metafields.custom.display),Frame Color (product.metafields.custom.frame_color),Increased Price (product.metafields.custom.increased_price),Lug Width (product.metafields.custom.lug_width),Product Source URL (product.metafields.custom.product_source_url),Water Resistance (product.metafields.custom.water_resistance),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Barware material (product.metafields.shopify.barware-material),Case color (product.metafields.shopify.case-color),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Dispenser type (product.metafields.shopify.dispenser-type),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Hardware material (product.metafields.shopify.hardware-material),Knife type (product.metafields.shopify.knife-type),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Lock type (product.metafields.shopify.lock-type),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Optical frame design (product.metafields.shopify.optical-frame-design),Season (product.metafields.shopify.season),Target gender (product.metafields.shopify.target-gender),Wallet features (product.metafields.shopify.wallet-features),Watch accessory style (product.metafields.shopify.watch-accessory-style),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
museum-imperiale,Museum Imperiale,"The Museum Imperiale elevates everyday sophistication with a clean, modern silhouette, refined sporty materials, and an evolution of iconic Movado design. This 40mm stainless steel watch features a mid-tone blue sunburst dial with date window detailing, a sculptural three-row bracelet, Swiss Super-LumiNova® accents, and exhibition caseback.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado, Men's Watches",FALSE,Title,Default Title,,,,,,,,0608048,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_1.webp,1,Museum Imperiale_1,FALSE,,,,,Men,,,,,,https://www.movado.com/us/en/shop-watches/museum-imperiale-0608048.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,g,,,draft
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_2.webp,2,Museum Imperiale_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_3.webp,3,Museum Imperiale_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_4.webp,4,Museum Imperiale_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_5.webp,5,Museum Imperiale_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_6.webp,6,Museum Imperiale_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_7.webp,7,Museum Imperiale_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_8.webp,8,Museum Imperiale_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_9.webp,9,Museum Imperiale_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608048-html\processed\0608048_10.webp,10,Museum Imperiale_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,Museum Imperiale,"The Museum Imperiale elevates everyday elegance with a clean, modern silhouette, refined sporty materials, and an evolution of iconic Movado design. This 33mm stainless steel watch features a light blue sunburst dial with date window detailing, a sculptural three-row bracelet, Swiss Super-LumiNova® accents, and exhibition caseback.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado",FALSE,Title,Default Title,,,,,,,,0608054,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_1.webp,1,Museum Imperiale_1,FALSE,,,,,,,,,,,https://www.movado.com/us/en/shop-watches/museum-imperiale-0608054.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,draft
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_2.webp,2,Museum Imperiale_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_3.webp,3,Museum Imperiale_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_4.webp,4,Museum Imperiale_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_5.webp,5,Museum Imperiale_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_6.webp,6,Museum Imperiale_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_7.webp,7,Museum Imperiale_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_8.webp,8,Museum Imperiale_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
museum-imperiale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\museum-imperiale-0608054-html\processed\0608054_9.webp,9,Museum Imperiale_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,BOLD Fusion Chronograph,"Named for its dynamic mix of materials and finishes, BOLD Fusion features a layered sporty design with a dual-level skeleton dial and ceramic bezel. This 44mm watch features a stainless steel case, multifunction sub-dials, and a sculpted rubber strap, with ice blue accents and Swiss Super-LumiNova® detailing.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado",FALSE,Title,Default Title,,,,,,,,3601240,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_1.webp,1,BOLD Fusion Chronograph_1,FALSE,,,,,,,,,,,https://www.movado.com/us/en/shop-watches/bold-fusion-chronograph-3601240.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,draft
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_2.webp,2,BOLD Fusion Chronograph_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_3.webp,3,BOLD Fusion Chronograph_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_4.webp,4,BOLD Fusion Chronograph_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_5.webp,5,BOLD Fusion Chronograph_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_6.webp,6,BOLD Fusion Chronograph_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_7.webp,7,BOLD Fusion Chronograph_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_8.webp,8,BOLD Fusion Chronograph_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_9.webp,9,BOLD Fusion Chronograph_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_10.webp,10,BOLD Fusion Chronograph_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_11.webp,11,BOLD Fusion Chronograph_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_12.webp,12,BOLD Fusion Chronograph_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_13.webp,13,BOLD Fusion Chronograph_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_14.webp,14,BOLD Fusion Chronograph_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-fusion-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-fusion-chronograph-3601240-html\processed\3601240_15.webp,15,BOLD Fusion Chronograph_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,Heritage Calendoplan S Chronograph,"Heritage Calendoplan S Chronograph, 42mm stainless steel and pale yellow gold ion-plated case and bracelet with a navy blue chronograph dial & unidirectional bezel. We’re updating our logo—during this transition, products may ship with either the existing or new logo.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado, Men's Watches",FALSE,Title,Default Title,,,,,,,,3650126,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_1.webp,1,Heritage Calendoplan S Chronograph_1,FALSE,,,,,Men,,,,,,https://www.movado.com/us/en/shop-watches/heritage-calendoplan-s-chronograph-3650126.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,g,,,draft
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_2.webp,2,Heritage Calendoplan S Chronograph_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_3.webp,3,Heritage Calendoplan S Chronograph_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_4.webp,4,Heritage Calendoplan S Chronograph_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_5.webp,5,Heritage Calendoplan S Chronograph_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_6.webp,6,Heritage Calendoplan S Chronograph_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_7.webp,7,Heritage Calendoplan S Chronograph_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_8.webp,8,Heritage Calendoplan S Chronograph_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_9.webp,9,Heritage Calendoplan S Chronograph_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_10.webp,10,Heritage Calendoplan S Chronograph_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_11.webp,11,Heritage Calendoplan S Chronograph_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_12.webp,12,Heritage Calendoplan S Chronograph_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_13.webp,13,Heritage Calendoplan S Chronograph_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_14.webp,14,Heritage Calendoplan S Chronograph_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_15.webp,15,Heritage Calendoplan S Chronograph_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heritage-calendoplan-s-chronograph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\heritage-calendoplan-s-chronograph-3650126-html\processed\3650126_16.webp,16,Heritage Calendoplan S Chronograph_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,BOLD Quest Mini,"Mini in size. Bold in presence. The BOLD Quest Mini is here. This 28mm watch features a champagne dial, yellow gold tone hands, and our signature dot at 12 o'clock.<br><br><table style=""width:100%; border-collapse:collapse;""><tr><td style=""font-weight:bold; border:1px solid #ddd; padding:8px;"">Brand</td><td style=""border:1px solid #ddd; padding:8px;"">Movado</td></tr></table><br><br>
<div><strong>Easy Returns</strong></div>
<p>This item can be returned within 7 days.&nbsp;<a href=""https://theluxurydirect.com/pages/return-refund-policy"" rel=""noopener"" target=""_blank"">View our return policy</a><br><br></p>
<div><strong>USA Shipping</strong></div>
<p>All of our items ship from the United States.&nbsp;<a href=""https://theluxurydirect.com/pages/shipping-policy"" rel=""noopener"" target=""_blank"">Learn more</a></p>
<div><br></div>
<div><br></div>
",Movado,Apparel & Accessories > Jewelry > Watches,Watches,"Wristwatches, Watches, Jewelry & Watches, SwiftCommerce_Movado, Women's Watches",FALSE,Title,Default Title,,,,,,,,3601294,90,shopify,deny,manual,895.00,,TRUE,TRUE,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_1.webp,1,BOLD Quest Mini_1,FALSE,,,,,Women,,,,,,https://www.movado.com/us/en/shop-watches/bold-quest-mini-3601294.html,,,,adults,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,g,,,draft
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_2.webp,2,BOLD Quest Mini_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_3.webp,3,BOLD Quest Mini_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_4.webp,4,BOLD Quest Mini_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_5.webp,5,BOLD Quest Mini_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_6.webp,6,BOLD Quest Mini_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_7.webp,7,BOLD Quest Mini_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_8.webp,8,BOLD Quest Mini_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_9.webp,9,BOLD Quest Mini_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_10.webp,10,BOLD Quest Mini_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_11.webp,11,BOLD Quest Mini_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bold-quest-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outputs\movado\listing\20260311_193522\images\bold-quest-mini-3601294-html\processed\3601294_12.webp,12,BOLD Quest Mini_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
